batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
461,0.827562,0.011697,24.998692,1.805391,0.000000
462,0.841533,0.034483,20.960414,1.792321,0.000000
463,0.823917,0.014055,21.443569,1.788854,0.000000
464,0.826970,0.138459,22.439874,1.800155,-0.000000
465,0.841145,0.159463,22.024901,1.797682,0.000000
466,0.828068,0.031832,26.972960,1.778427,0.000000
467,0.840993,0.014971,22.593317,1.771862,-0.000000
468,0.843188,0.006761,25.587545,1.766226,-0.000000
469,0.826431,0.152920,20.700519,1.780401,0.000000
470,0.842964,0.000818,26.611734,1.806046,0.000000
471,0.841840,0.034901,17.434796,1.791167,-0.000000
472,0.839287,0.063558,22.767125,1.762548,0.000000
473,0.844311,0.027051,29.304136,1.753782,-0.000000
474,0.848092,0.024113,21.671933,1.760146,-0.000000
475,0.843369,0.002983,17.346548,1.754983,0.000000
476,0.843078,0.002386,29.858756,1.733952,-0.000000
477,0.848428,0.008876,25.207931,1.732000,0.000000
478,0.835018,0.013857,17.623794,1.726562,0.000000
479,0.847511,0.036030,29.567130,1.713003,-0.000000
480,0.845292,0.008506,35.159599,1.702049,0.000000
481,0.843770,0.024474,33.650277,1.693834,0.000000
482,0.847758,0.047581,43.496784,1.681116,-0.000000
483,0.845718,0.015980,30.664453,1.679725,0.000000
484,0.846791,0.002387,44.179056,1.679460,-0.000000
485,0.845283,0.070919,46.823755,1.676597,-0.000000
486,0.844951,0.005420,39.549001,1.672516,-0.000000
487,0.842391,0.017680,35.916918,1.668680,0.000000
488,0.844753,0.011389,26.893279,1.686404,-0.000000
489,0.840776,0.020190,13.731586,1.687621,-0.000000
490,0.836146,0.004247,10.347653,1.675587,-0.000000
491,0.828027,0.015398,10.532031,1.676514,0.000000
492,0.822749,0.022170,7.064351,1.654401,0.000000
493,0.829176,0.071379,11.572666,1.634223,0.000000
494,0.831428,0.008760,13.583165,1.636747,-0.000000
495,0.831034,0.002610,13.662887,1.645200,-0.000000
496,0.832093,0.003748,11.164106,1.650621,-0.000000
497,0.825253,0.010166,7.300657,1.642587,-0.000000
498,0.825841,0.010731,6.840507,1.629132,0.000000
499,0.821061,0.023985,10.959939,1.612482,-0.000000
